trial,model,loss,acc,f1,hidden_size,num_layers,sequence_length,batch_size,learning_rate,epochs,mode
94,LSTM_DA,0.69020015001297,0.532953620829943,0.3476645435244161,165,1,4,256,0.0246835274593185,152,UP/DOWN
95,LSTM_DA,0.6908215284347534,0.5305126118795769,0.3512791309319611,179,1,4,256,0.0253645438996035,152,UP/DOWN
96,LSTM_DA,0.69040846824646,0.532953620829943,0.3476645435244161,171,1,4,256,0.0147734124075304,158,UP/DOWN
97,LSTM_DA,0.6928141117095947,0.5142392188771359,0.4310277843046479,152,1,4,256,0.0614639356920456,161,UP/DOWN
98,LSTM_DA,0.6898704171180725,0.532953620829943,0.3476645435244161,159,1,4,256,0.0220616095200129,154,UP/DOWN
99,LSTM_DA,0.6972976922988892,0.5266611977030353,0.4622101313808561,165,1,14,256,0.0006552466482001,152,UP/DOWN
0,LSTM_DA,0.5737245082855225,0.7402489626556017,0.4253695755841679,296,2,28,64,0.0009677024952163,134,MIN
1,LSTM_DA,0.573903501033783,0.7396257119609438,0.4251637043966323,57,1,4,32,0.000327657912659,178,MIN
2,LSTM_DA,0.5752770900726318,0.7400990099009901,0.4253200568990042,213,3,21,64,0.0002580955121276,84,MIN
3,LSTM_DA,0.5746709704399109,0.7396257119609438,0.4251637043966323,119,3,4,32,0.0008562001505027,50,MIN
4,LSTM_DA,0.5732772350311279,0.7399507793273175,0.4252710985384252,292,2,14,64,0.0060654357316549,63,MIN
5,LSTM_DA,0.5745173692703247,0.7398042414355628,0.4252226910454758,150,2,7,64,0.0001860179358519,14,MIN
6,LSTM_DA,0.5732133984565735,0.7400990099009901,0.4253200568990042,57,3,21,256,0.000576992535174,161,MIN
7,LSTM_DA,0.5729330778121948,0.7400990099009901,0.4253200568990042,172,1,21,256,0.0027327805131514,104,MIN
8,LSTM_DA,0.5740343332290649,0.7398042414355628,0.4252226910454758,218,3,7,32,0.0001705490056079,125,MIN
9,LSTM_DA,0.575437068939209,0.7400990099009901,0.4253200568990042,282,1,21,64,0.0001049311341479,178,MIN
10,LSTM_DA,0.5728942155838013,0.7402489626556017,0.4253695755841679,193,1,28,256,0.0726801760689086,93,MIN
11,LSTM_DA,0.5728038549423218,0.7402489626556017,0.4253695755841679,195,1,28,256,0.0710093502080072,101,MIN
12,LSTM_DA,0.5733867287635803,0.7402489626556017,0.4253695755841679,223,1,28,128,0.0834499956869323,91,MIN
13,LSTM_DA,0.5728252530097961,0.7402489626556017,0.4253695755841679,246,1,28,256,0.0904145719630495,131,MIN
14,LSTM_DA,0.5728060603141785,0.7402489626556017,0.4253695755841679,258,1,28,256,0.0237936090457595,141,MIN
15,LSTM_DA,0.5727989673614502,0.7402489626556017,0.4253695755841679,252,2,28,256,0.0222588027039104,154,MIN
16,LSTM_DA,0.5731769800186157,0.7399507793273175,0.4252710985384252,122,2,14,128,0.021313782860117,153,MIN
17,LSTM_DA,0.5729462504386902,0.7402489626556017,0.4253695755841679,258,2,28,256,0.025823581989095,193,MIN
18,LSTM_DA,0.5727195739746094,0.7402489626556017,0.4253695755841679,177,2,28,256,0.0089376194839544,112,MIN
19,LSTM_DA,0.5729446411132812,0.7402489626556017,0.4253695755841679,98,2,28,256,0.0069188064580067,73,MIN
20,LSTM_DA,0.5732820630073547,0.7399507793273175,0.4252710985384252,141,2,14,128,0.0121143599182009,114,MIN
21,LSTM_DA,0.5728883147239685,0.7402489626556017,0.4253695755841679,185,2,28,256,0.0418115052526966,113,MIN
22,LSTM_DA,0.5728368759155273,0.7402489626556017,0.4253695755841679,162,2,28,256,0.0028189476722252,42,MIN
23,LSTM_DA,0.5728412866592407,0.7402489626556017,0.4253695755841679,200,3,28,256,0.0118378955650406,158,MIN
24,LSTM_DA,0.5728118419647217,0.7402489626556017,0.4253695755841679,237,1,28,256,0.0392849830481208,110,MIN
25,LSTM_DA,0.5732674598693848,0.7398042414355628,0.4252226910454758,275,2,7,256,0.0114061841602412,149,MIN
26,LSTM_DA,0.5734754800796509,0.7396257119609438,0.4251637043966323,199,3,4,256,0.0439806913024734,173,MIN
27,LSTM_DA,0.57281094789505,0.7402489626556017,0.4253695755841679,236,2,28,256,0.0055665703894525,123,MIN
28,LSTM_DA,0.5752766728401184,0.7402489626556017,0.4253695755841679,163,1,28,32,0.00162474559033,102,MIN
29,LSTM_DA,0.5728563070297241,0.7402489626556017,0.4253695755841679,182,2,28,128,0.0205078233266697,137,MIN
30,LSTM_DA,0.5728148818016052,0.7402489626556017,0.4253695755841679,87,2,28,256,0.0554993376974784,65,MIN
31,LSTM_DA,0.5727899074554443,0.7402489626556017,0.4253695755841679,257,1,28,256,0.0279503265905325,141,MIN
32,LSTM_DA,0.5731279253959656,0.7402489626556017,0.4253695755841679,266,1,28,256,0.0162258984606851,143,MIN
33,LSTM_DA,0.5735405087471008,0.7396257119609438,0.4251637043966323,297,1,4,256,0.0323845445648334,123,MIN
34,LSTM_DA,0.5870527029037476,0.7402489626556017,0.4253695755841679,214,1,28,32,0.0545241366303984,171,MIN
35,LSTM_DA,0.573128342628479,0.7399507793273175,0.4252710985384252,239,1,14,256,0.0070490238428151,81,MIN
36,LSTM_DA,0.5753300189971924,0.7396257119609438,0.4251637043966323,135,1,4,64,0.0042563062947511,200,MIN
37,LSTM_DA,0.5732959508895874,0.7398042414355628,0.4252226910454758,230,3,7,256,0.0107108157923671,167,MIN
38,LSTM_DA,0.5728534460067749,0.7402489626556017,0.4253695755841679,251,2,28,32,0.0160085910348008,97,MIN
39,LSTM_DA,0.5732110738754272,0.7400990099009901,0.4253200568990042,208,1,21,64,0.0301501256744337,133,MIN
40,LSTM_DA,0.5727455019950867,0.7402489626556017,0.4253695755841679,286,2,28,256,0.0018353904373823,124,MIN
41,LSTM_DA,0.5728930830955505,0.7402489626556017,0.4253695755841679,274,2,28,256,0.0017810830153468,119,MIN
42,LSTM_DA,0.5729138255119324,0.7402489626556017,0.4253695755841679,300,2,28,256,0.0006333049369961,148,MIN
43,LSTM_DA,0.5733024477958679,0.7402489626556017,0.4253695755841679,279,2,28,256,0.001422907421671,85,MIN
44,LSTM_DA,0.5730137825012207,0.7400990099009901,0.4253200568990042,287,3,21,256,0.0632605114183579,104,MIN
45,LSTM_DA,0.5727630257606506,0.7402489626556017,0.4253695755841679,263,2,28,256,0.0037788722972868,183,MIN
46,LSTM_DA,0.5733456015586853,0.7398042414355628,0.4252226910454758,265,2,7,64,0.0039080093348275,182,MIN
47,LSTM_DA,0.5729339122772217,0.7402489626556017,0.4253695755841679,248,2,28,256,0.0023203076187748,185,MIN
48,LSTM_DA,0.5729779005050659,0.7402489626556017,0.4253695755841679,224,2,28,128,0.0010116466915115,162,MIN
49,LSTM_DA,0.5731090307235718,0.7399507793273175,0.4252710985384252,264,2,14,256,0.0089763962980558,130,MIN
50,LSTM_DA,0.5769710540771484,0.7396257119609438,0.4251637043966323,287,2,4,32,0.000375798990592,155,MIN
51,LSTM_DA,0.5728684067726135,0.7402489626556017,0.4253695755841679,171,2,28,256,0.0042300725769565,142,MIN
52,LSTM_DA,0.5728465914726257,0.7402489626556017,0.4253695755841679,253,1,28,256,0.0936268095343766,115,MIN
53,LSTM_DA,0.572871744632721,0.7402489626556017,0.4253695755841679,151,2,28,256,0.0010864118382462,130,MIN
54,LSTM_DA,0.5727996230125427,0.7402489626556017,0.4253695755841679,270,1,28,256,0.017378314271202,95,MIN
55,LSTM_DA,0.5728273391723633,0.7402489626556017,0.4253695755841679,270,2,28,256,0.0166178613345968,49,MIN
56,LSTM_DA,0.5729219913482666,0.7400990099009901,0.4253200568990042,287,1,21,256,0.005502784831487,88,MIN
57,LSTM_DA,0.5729111433029175,0.7402489626556017,0.4253695755841679,54,2,28,256,0.0084179170010878,107,MIN
58,LSTM_DA,0.5730008482933044,0.7402489626556017,0.4253695755841679,258,3,28,128,0.0147319790401854,188,MIN
59,LSTM_DA,0.5727500319480896,0.7402489626556017,0.4253695755841679,244,1,28,256,0.002319280976687,77,MIN
60,LSTM_DA,0.5733368992805481,0.7398042414355628,0.4252226910454758,243,2,7,64,0.0024809338163813,28,MIN
61,LSTM_DA,0.572795569896698,0.7402489626556017,0.4253695755841679,227,1,28,256,0.0030771726290026,59,MIN
62,LSTM_DA,0.5728616118431091,0.7402489626556017,0.4253695755841679,226,1,28,256,0.0034007579730395,74,MIN
63,LSTM_DA,0.5728384256362915,0.7402489626556017,0.4253695755841679,235,1,28,256,0.0021143203628246,64,MIN
64,LSTM_DA,0.5728257298469543,0.7402489626556017,0.4253695755841679,258,1,28,256,0.0012233348741167,52,MIN
65,LSTM_DA,0.572919487953186,0.7402489626556017,0.4253695755841679,218,1,28,256,0.0007105034225109,25,MIN
66,LSTM_DA,0.5731033086776733,0.7399507793273175,0.4252710985384252,245,1,14,256,0.0034241706674067,42,MIN
67,LSTM_DA,0.5727379322052002,0.7402489626556017,0.4253695755841679,208,2,28,256,0.0019061391731601,74,MIN
68,LSTM_DA,0.5727566480636597,0.7402489626556017,0.4253695755841679,206,2,28,256,0.001882332451407,54,MIN
69,LSTM_DA,0.5729200839996338,0.7402489626556017,0.4253695755841679,205,2,28,256,0.0019642983232787,81,MIN
70,LSTM_DA,0.5745454430580139,0.7402489626556017,0.4253695755841679,192,2,28,32,0.0008057065360926,73,MIN
71,LSTM_DA,0.5734252333641052,0.7402489626556017,0.4253695755841679,187,2,28,256,0.0014468970585096,58,MIN
72,LSTM_DA,0.5727465152740479,0.7402489626556017,0.4253695755841679,207,2,28,256,0.0027994498833256,68,MIN
73,LSTM_DA,0.5727705955505371,0.7402489626556017,0.4253695755841679,177,2,28,256,0.0049664886336683,68,MIN
74,LSTM_DA,0.5728051662445068,0.7402489626556017,0.4253695755841679,178,2,28,256,0.004862413432286,70,MIN
75,LSTM_DA,0.5728394985198975,0.7402489626556017,0.4253695755841679,167,2,28,256,0.0026464084886419,79,MIN
76,LSTM_DA,0.5728636980056763,0.7402489626556017,0.4253695755841679,155,2,28,256,0.0065830682008372,54,MIN
77,LSTM_DA,0.5743274092674255,0.7396257119609438,0.4251637043966323,210,2,4,128,0.0017356735518105,43,MIN
78,LSTM_DA,0.576070249080658,0.7400990099009901,0.4253200568990042,196,2,21,256,0.0012497111446342,35,MIN
79,LSTM_DA,0.5727760791778564,0.7402489626556017,0.4253695755841679,203,2,28,256,0.0046864668403703,66,MIN
80,LSTM_DA,0.5735815763473511,0.7402489626556017,0.4253695755841679,179,2,28,256,0.0004786116408109,89,MIN
81,LSTM_DA,0.5727773308753967,0.7402489626556017,0.4253695755841679,203,2,28,256,0.0048164840343819,67,MIN
82,LSTM_DA,0.572756826877594,0.7402489626556017,0.4253695755841679,216,2,28,256,0.0037083169428003,60,MIN
83,LSTM_DA,0.5728128552436829,0.7402489626556017,0.4253695755841679,190,2,28,256,0.0036822713468486,61,MIN
84,LSTM_DA,0.5742818713188171,0.7402489626556017,0.4253695755841679,218,2,28,256,0.0030294710143423,77,MIN
85,LSTM_DA,0.573330283164978,0.7399507793273175,0.4252710985384252,232,2,14,64,0.0021863565291128,48,MIN
86,LSTM_DA,0.5734962821006775,0.7398042414355628,0.4252226910454758,213,2,7,256,0.0077628378631958,56,MIN
87,LSTM_DA,0.5729638934135437,0.7402489626556017,0.4253695755841679,141,2,28,256,0.0057771219744874,85,MIN
88,LSTM_DA,0.5729895234107971,0.7402489626556017,0.4253695755841679,219,2,28,32,0.0026276020383114,99,MIN
89,LSTM_DA,0.5727139115333557,0.7402489626556017,0.4253695755841679,173,2,28,256,0.0015044102873097,70,MIN
90,LSTM_DA,0.576050877571106,0.7396257119609438,0.4251637043966323,293,2,4,256,0.001442534633435,76,MIN
91,LSTM_DA,0.5737965703010559,0.7402489626556017,0.4253695755841679,173,2,28,256,0.0019064286340264,68,MIN
92,LSTM_DA,0.5727088451385498,0.7402489626556017,0.4253695755841679,157,2,28,256,0.0015964841916236,62,MIN
93,LSTM_DA,0.5733882188796997,0.7402489626556017,0.4253695755841679,125,2,28,256,0.0008442760033079,62,MIN
94,LSTM_DA,0.5727811455726624,0.7402489626556017,0.4253695755841679,165,2,28,256,0.0013349286363877,46,MIN
95,LSTM_DA,0.5727227330207825,0.7402489626556017,0.4253695755841679,196,2,28,256,0.0015823872969414,53,MIN
96,LSTM_DA,0.5728849768638611,0.7402489626556017,0.4253695755841679,158,2,28,256,0.0015858447981228,52,MIN
97,LSTM_DA,0.5730450749397278,0.7402489626556017,0.4253695755841679,143,2,28,128,0.0022350261320779,35,MIN
98,LSTM_DA,0.5729613304138184,0.7400990099009901,0.4253200568990042,184,2,21,256,0.0011023634844011,57,MIN
99,LSTM_DA,0.5730968713760376,0.7402489626556017,0.4253695755841679,198,2,28,256,0.0017887930333001,72,MIN
0,LSTM_DA,0.5736749172210693,0.7398042414355628,0.4252226910454758,240,1,7,64,0.0012196095980863,169,MAX
1,LSTM_DA,0.573916494846344,0.7396257119609438,0.4251637043966323,285,1,4,256,0.0001725975071316,113,MAX
2,LSTM_DA,0.5720065236091614,0.7410788381742739,0.4256434699714013,232,3,28,128,0.06319682300403,143,MAX
3,LSTM_DA,0.573184072971344,0.7399507793273175,0.4252710985384252,259,1,14,256,0.0047969975293747,49,MAX
4,LSTM_DA,0.5734295845031738,0.7396257119609438,0.4251637043966323,79,1,4,256,0.0466780299002729,68,MAX
5,LSTM_DA,0.5735433101654053,0.7396257119609438,0.4251637043966323,65,2,4,256,0.0533953731881961,134,MAX
6,LSTM_DA,0.5733073353767395,0.7398042414355628,0.4252226910454758,54,3,7,64,0.0003305229418545,190,MAX
7,LSTM_DA,0.5732975602149963,0.7399507793273175,0.4252710985384252,55,2,14,256,0.0606301525805668,30,MAX
8,LSTM_DA,0.57309490442276,0.7399507793273175,0.4252710985384252,54,1,14,256,0.0039511051410729,100,MAX
9,LSTM_DA,0.5730212926864624,0.7400990099009901,0.4253200568990042,144,3,21,128,0.0191238870186608,125,MAX
10,LSTM_DA,0.5719515681266785,0.7410788381742739,0.4256434699714013,211,3,28,128,0.0105242153804433,152,MAX
11,LSTM_DA,0.571925938129425,0.7410788381742739,0.4256434699714013,203,3,28,128,0.0127487499849434,158,MAX
12,LSTM_DA,0.5720363855361938,0.7410788381742739,0.4256434699714013,185,2,28,32,0.0122295618929293,169,MAX
13,LSTM_DA,0.5720070004463196,0.7410788381742739,0.4256434699714013,170,3,28,128,0.0121606923624643,158,MAX
14,LSTM_DA,0.5720624327659607,0.7410788381742739,0.4256434699714013,202,3,28,128,0.0014008069406287,190,MAX
15,LSTM_DA,0.5719428062438965,0.7410788381742739,0.4256434699714013,144,3,28,128,0.0076295960150524,92,MAX
16,LSTM_DA,0.5719190835952759,0.7410788381742739,0.4256434699714013,125,2,28,32,0.0016844628345028,87,MAX
17,LSTM_DA,0.5729877948760986,0.7400990099009901,0.4253200568990042,112,2,21,32,0.0012584414463494,80,MAX
18,LSTM_DA,0.57196044921875,0.7410788381742739,0.4256434699714013,102,2,28,32,0.0005241629852617,10,MAX
19,LSTM_DA,0.5718782544136047,0.7410788381742739,0.4256434699714013,141,2,28,32,0.0017570135055923,115,MAX
20,LSTM_DA,0.573003888130188,0.7400990099009901,0.4253200568990042,135,2,21,32,0.0021942470601949,57,MAX
21,LSTM_DA,0.5718526244163513,0.7410788381742739,0.4256434699714013,167,2,28,32,0.0005962518954797,122,MAX
22,LSTM_DA,0.573315441608429,0.7410788381742739,0.4256434699714013,166,2,28,32,0.0006006093715228,120,MAX
23,LSTM_DA,0.5722052454948425,0.7410788381742739,0.4256434699714013,117,2,28,32,0.000113597330853,89,MAX
24,LSTM_DA,0.5718010067939758,0.7410788381742739,0.4256434699714013,95,2,28,32,0.0006922915985015,107,MAX
25,LSTM_DA,0.5732417702674866,0.7398042414355628,0.4252226910454758,91,2,7,32,0.0006032996729785,106,MAX
26,LSTM_DA,0.5717509388923645,0.7410788381742739,0.4256434699714013,155,2,28,32,0.0003098340005449,131,MAX
27,LSTM_DA,0.5718532204627991,0.7410788381742739,0.4256434699714013,184,2,28,32,0.0002500477766949,140,MAX
28,LSTM_DA,0.5723739862442017,0.7410788381742739,0.4256434699714013,157,1,28,64,0.0003535457843471,73,MAX
29,LSTM_DA,0.5732356309890747,0.7398042414355628,0.4252226910454758,222,1,7,64,0.0008886698242205,174,MAX
30,LSTM_DA,0.5731244087219238,0.7399507793273175,0.4252710985384252,84,2,14,32,0.0001122502132414,131,MAX
31,LSTM_DA,0.57231605052948,0.7410788381742739,0.4256434699714013,184,2,28,32,0.0001830404306045,149,MAX
32,LSTM_DA,0.5717793703079224,0.7410788381742739,0.4256434699714013,250,2,28,32,0.0002406853666777,136,MAX
33,LSTM_DA,0.5755038261413574,0.7396257119609438,0.4251637043966323,290,2,4,32,0.0008752645148772,108,MAX
34,LSTM_DA,0.5718175172805786,0.7410788381742739,0.4256434699714013,263,2,28,32,0.0001869485492672,124,MAX
35,LSTM_DA,0.5722361207008362,0.7410788381742739,0.4256434699714013,266,1,28,32,0.0001943925879509,138,MAX
36,LSTM_DA,0.5757070779800415,0.7396257119609438,0.4251637043966323,239,2,4,32,0.0003231571630988,104,MAX
37,LSTM_DA,0.5738705396652222,0.7398042414355628,0.4252226910454758,299,2,7,64,0.0001345199001508,132,MAX
38,LSTM_DA,0.5718241930007935,0.7410788381742739,0.4256434699714013,263,2,28,32,0.0002409059193929,114,MAX
39,LSTM_DA,0.5730611085891724,0.7400990099009901,0.4253200568990042,252,1,21,256,0.0003960405419942,177,MAX
40,LSTM_DA,0.5760745406150818,0.7396257119609438,0.4251637043966323,275,2,4,32,0.0008773778632509,144,MAX
41,LSTM_DA,0.5718516111373901,0.7410788381742739,0.4256434699714013,253,2,28,32,0.0002403389866784,116,MAX
42,LSTM_DA,0.57209312915802,0.7410788381742739,0.4256434699714013,277,2,28,32,0.000157279092543,99,MAX
43,LSTM_DA,0.5732412338256836,0.7399507793273175,0.4252710985384252,226,2,14,32,0.0002770806402435,128,MAX
44,LSTM_DA,0.571815550327301,0.7410788381742739,0.4256434699714013,243,2,28,32,0.0003991125319345,110,MAX
45,LSTM_DA,0.5727913975715637,0.7410788381742739,0.4256434699714013,240,2,28,256,0.00043774961571,157,MAX
46,LSTM_DA,0.5719326138496399,0.7410788381742739,0.4256434699714013,65,2,28,32,0.0001825379873604,123,MAX
47,LSTM_DA,0.5720697641372681,0.7410788381742739,0.4256434699714013,212,1,28,64,0.0001035168773116,98,MAX
48,LSTM_DA,0.5719719529151917,0.7410788381742739,0.4256434699714013,238,3,28,32,0.0004392216689202,146,MAX
49,LSTM_DA,0.5731329321861267,0.7399507793273175,0.4252710985384252,251,2,14,256,0.0362985394621057,81,MAX
50,LSTM_DA,0.5721586346626282,0.7410788381742739,0.4256434699714013,274,2,28,32,0.0031640291423541,163,MAX
51,LSTM_DA,0.5719642639160156,0.7410788381742739,0.4256434699714013,260,2,28,32,0.0002161386812027,108,MAX
52,LSTM_DA,0.5717821717262268,0.7410788381742739,0.4256434699714013,291,2,28,32,0.0002757293746624,114,MAX
53,LSTM_DA,0.5717981457710266,0.7410788381742739,0.4256434699714013,294,2,28,32,0.0003125130927509,137,MAX
54,LSTM_DA,0.5718334317207336,0.7410788381742739,0.4256434699714013,290,2,28,32,0.0007296909454985,136,MAX
55,LSTM_DA,0.5729344487190247,0.7400990099009901,0.4253200568990042,299,2,21,128,0.0003151597108705,94,MAX
56,LSTM_DA,0.5730308294296265,0.7410788381742739,0.4256434699714013,289,2,28,32,0.0004622669474816,111,MAX
57,LSTM_DA,0.5725026726722717,0.7410788381742739,0.4256434699714013,280,2,28,32,0.00105355004049,130,MAX
58,LSTM_DA,0.5752913355827332,0.7398042414355628,0.4252226910454758,194,2,7,32,0.0006620857810731,152,MAX
59,LSTM_DA,0.571864664554596,0.7410788381742739,0.4256434699714013,155,3,28,32,0.0003763550160894,119,MAX
60,LSTM_DA,0.5722466707229614,0.7410788381742739,0.4256434699714013,104,2,28,128,0.0001355949718433,139,MAX
61,LSTM_DA,0.5719022750854492,0.7410788381742739,0.4256434699714013,269,2,28,32,0.0001542199323328,123,MAX
62,LSTM_DA,0.5718030333518982,0.7410788381742739,0.4256434699714013,246,2,28,32,0.0002595497777122,125,MAX
63,LSTM_DA,0.5717989206314087,0.7410788381742739,0.4256434699714013,246,2,28,32,0.0002842865408417,116,MAX
64,LSTM_DA,0.5718098878860474,0.7410788381742739,0.4256434699714013,214,2,28,32,0.0003071083323585,134,MAX
65,LSTM_DA,0.5717928409576416,0.7410788381742739,0.4256434699714013,227,2,28,32,0.0002626310718914,117,MAX
66,LSTM_DA,0.5753507018089294,0.7396257119609438,0.4251637043966323,285,2,4,32,0.0005319861318518,116,MAX
67,LSTM_DA,0.5719577670097351,0.7410788381742739,0.4256434699714013,227,2,28,64,0.0073260633526612,102,MAX
68,LSTM_DA,0.5735284686088562,0.7400990099009901,0.4253200568990042,201,2,21,32,0.000134025482803,144,MAX
69,LSTM_DA,0.5735982060432434,0.7399507793273175,0.4252710985384252,123,2,14,256,0.0003141988644146,96,MAX
70,LSTM_DA,0.571873128414154,0.7410788381742739,0.4256434699714013,218,2,28,32,0.0002106481087618,90,MAX
71,LSTM_DA,0.5718376636505127,0.7410788381742739,0.4256434699714013,231,2,28,32,0.0002753442775399,127,MAX
72,LSTM_DA,0.5718069076538086,0.7410788381742739,0.4256434699714013,247,2,28,32,0.0005092641851644,118,MAX
73,LSTM_DA,0.5718138813972473,0.7410788381742739,0.4256434699714013,269,2,28,32,0.0002378829933337,128,MAX
74,LSTM_DA,0.58888840675354,0.7410788381742739,0.4256434699714013,234,2,28,32,0.0914841594696269,104,MAX
75,LSTM_DA,0.5740355253219604,0.7398042414355628,0.4252226910454758,300,2,7,32,0.0001643393711464,37,MAX
76,LSTM_DA,0.5718061327934265,0.7410788381742739,0.4256434699714013,256,2,28,32,0.0002800104676201,134,MAX
77,LSTM_DA,0.5719375014305115,0.7410788381742739,0.4256434699714013,74,2,28,128,0.0003836461528258,113,MAX
78,LSTM_DA,0.5721186995506287,0.7410788381742739,0.4256434699714013,131,2,28,32,0.0002200609947943,83,MAX
79,LSTM_DA,0.5752333402633667,0.7396257119609438,0.4251637043966323,246,2,4,32,0.0007713406530589,124,MAX
80,LSTM_DA,0.5721437335014343,0.7410788381742739,0.4256434699714013,204,2,28,64,0.0019302932526369,140,MAX
81,LSTM_DA,0.5718156695365906,0.7410788381742739,0.4256434699714013,258,2,28,32,0.0002720853106267,134,MAX
82,LSTM_DA,0.5717657208442688,0.7410788381742739,0.4256434699714013,254,2,28,32,0.0003322720804653,200,MAX
83,LSTM_DA,0.5718345642089844,0.7410788381742739,0.4256434699714013,176,2,28,32,0.0003549783221985,167,MAX
84,LSTM_DA,0.5718851089477539,0.7410788381742739,0.4256434699714013,151,2,28,32,0.0005451387691227,66,MAX
85,LSTM_DA,0.5719525814056396,0.7410788381742739,0.4256434699714013,279,2,28,32,0.0001915053133369,187,MAX
86,LSTM_DA,0.5717896223068237,0.7410788381742739,0.4256434699714013,294,2,28,32,0.0004644100520766,194,MAX
87,LSTM_DA,0.5725646018981934,0.7410788381742739,0.4256434699714013,292,2,28,32,0.0014079526353382,200,MAX
88,LSTM_DA,0.574353814125061,0.7400990099009901,0.4253200568990042,285,2,21,256,0.0004314573813171,200,MAX
89,LSTM_DA,0.5729140639305115,0.7410788381742739,0.4256434699714013,295,2,28,32,0.0011118665010757,184,MAX
90,LSTM_DA,0.5742946863174438,0.7399507793273175,0.4252710985384252,271,2,14,32,0.000675349781866,180,MAX
91,LSTM_DA,0.571815550327301,0.7410788381742739,0.4256434699714013,282,2,28,32,0.0003349233095169,120,MAX
92,LSTM_DA,0.5717641115188599,0.7410788381742739,0.4256434699714013,264,2,28,32,0.0002534020011131,196,MAX
93,LSTM_DA,0.5720628499984741,0.7410788381742739,0.4256434699714013,267,2,28,32,0.0001247995961515,194,MAX
94,LSTM_DA,0.571818470954895,0.7410788381742739,0.4256434699714013,262,2,28,32,0.000483273287748,193,MAX
95,LSTM_DA,0.5719616413116455,0.7410788381742739,0.4256434699714013,275,2,28,32,0.0002135399336243,194,MAX
96,LSTM_DA,0.573643147945404,0.7398042414355628,0.4252226910454758,251,2,7,32,0.0001590535880346,188,MAX
97,LSTM_DA,0.5723091959953308,0.7410788381742739,0.4256434699714013,235,2,28,128,0.0003730258271846,180,MAX
98,LSTM_DA,0.5718330144882202,0.7410788381742739,0.4256434699714013,286,2,28,32,0.0006131773976079,156,MAX
99,LSTM_DA,0.5718754529953003,0.7410788381742739,0.4256434699714013,51,2,28,32,0.0003084534891072,169,MAX
0,MLP,0.6908886432647705,0.532953620829943,0.3476645435244161,241,1,4,32,0.0032130804470379,180,UP/DOWN
1,MLP,0.703614354133606,0.5008250825082509,0.4849164954428112,242,1,21,32,0.0002209801991065,58,UP/DOWN
2,MLP,0.7041722536087036,0.5315832649712879,0.3623454873087285,59,2,14,256,0.0009817983767896,30,UP/DOWN
3,MLP,0.6912921071052551,0.532953620829943,0.3476645435244161,256,2,4,128,0.0004899013569197,108,UP/DOWN
4,MLP,0.7021878361701965,0.5170124481327801,0.4727880417132754,105,3,28,128,0.0001837836023654,92,UP/DOWN
5,MLP,0.7060195207595825,0.5381460213289582,0.3838575908484092,271,3,14,128,0.0001924298443562,127,UP/DOWN
6,MLP,46.70463562011719,0.532953620829943,0.3476645435244161,274,3,4,128,0.0390627266817775,191,UP/DOWN
7,MLP,0.702000081539154,0.5244698205546493,0.3713931916862129,173,3,7,64,0.0001542078390766,53,UP/DOWN
8,MLP,46.80498123168945,0.5319502074688797,0.347237269772481,248,1,28,32,0.0121729769791701,113,UP/DOWN
9,MLP,0.7043439745903015,0.5309951060358891,0.3719189548702898,154,2,7,64,0.0001274235057956,176,UP/DOWN
10,MLP,0.6909002065658569,0.532953620829943,0.3476645435244161,204,1,4,32,0.0036521646425134,155,UP/DOWN
11,MLP,0.6959165930747986,0.5272579332790887,0.4289165915538241,209,1,4,32,0.0043469569033146,156,UP/DOWN
12,MLP,0.6912238001823425,0.532953620829943,0.3476645435244161,204,1,4,32,0.0040733981834316,149,UP/DOWN
13,MLP,0.6924076676368713,0.532953620829943,0.3476645435244161,209,1,4,32,0.0017351965532439,162,UP/DOWN
14,MLP,0.6929155588150024,0.5288778877887789,0.3655084398456431,131,1,21,256,0.0129852579723141,197,UP/DOWN
15,MLP,0.6909860372543335,0.532953620829943,0.3476645435244161,299,2,4,32,0.0093878045433396,137,UP/DOWN
16,MLP,46.70463562011719,0.532953620829943,0.3476645435244161,224,1,4,32,0.0889200698956975,173,UP/DOWN
17,MLP,0.693800151348114,0.5256305939788446,0.4013348473189003,174,2,4,32,0.0017336692507557,93,UP/DOWN
18,MLP,0.7102600932121277,0.5327800829875519,0.3944069577388598,113,1,28,256,0.0066111096247567,131,UP/DOWN
19,MLP,46.78218078613281,0.5321782178217822,0.3473344103392569,192,2,21,64,0.0264849592290513,182,UP/DOWN
20,MLP,0.6940085887908936,0.5250205086136177,0.4079829088648939,229,1,14,32,0.0005953483394101,199,UP/DOWN
21,MLP,0.6910347938537598,0.532953620829943,0.3476645435244161,292,2,4,32,0.008617120333326,141,UP/DOWN
22,MLP,0.7622644305229187,0.5199349064279902,0.5184169278996865,294,2,4,32,0.0024315104551532,165,UP/DOWN
23,MLP,0.6911059021949768,0.532953620829943,0.3476645435244161,271,1,4,32,0.0215971867672574,130,UP/DOWN
24,MLP,0.6932483315467834,0.532626427406199,0.3475252794039383,227,1,7,32,0.0050678909460206,148,UP/DOWN
25,MLP,0.7179738879203796,0.5305126118795769,0.3587990361184326,293,2,4,32,0.001094118940253,120,UP/DOWN
26,MLP,0.6959311962127686,0.532953620829943,0.3476645435244161,258,1,4,32,0.0026368380693255,96,UP/DOWN
